source	native	name	p_value	significant	description	term_size	query_size	intersection_size	effective_domain_size	precision	recall	query	parents	Cluster	-log10(p_value)
GO:MF	GO:1901363	heterocyclic compound binding	0.00015931597508776608	True	"""Binding to heterocyclic compound."" [GOC:TermGenie]"	3307	107	36	22878	0.3364485981308411	0.010885999395222256	query_1	['GO:0036094']	4hr_60S_down	3.7977406740129833
GO:MF	GO:0043168	anion binding	0.00018281597248513142	True	"""Binding to an anion, a charged atom or group of atoms with a net negative charge."" [GOC:jl]"	3268	107	35	22878	0.32710280373831774	0.010709914320685434	query_1	['GO:0043167']	4hr_60S_down	3.737985862983389
GO:MF	GO:0030976	thiamine pyrophosphate binding	0.0006978455134916187	True	"""Binding to thiamine pyrophosphate, the diphosphoric ester of thiamine. Acts as a coenzyme of several (de)carboxylases, transketolases, and alpha-oxoacid dehydrogenases."" [GOC:mlg]"	9	107	3	22878	0.028037383177570093	0.3333333333333333	query_1	['GO:0019842', 'GO:0043168', 'GO:0043169', 'GO:0050997', 'GO:1901363', 'GO:1901681']	4hr_60S_down	3.156240709273591
GO:MF	GO:0015293	symporter activity	0.0006978455134916187	True	"""Enables the active transport of a solute across a membrane by a mechanism whereby two or more species are transported together in the same direction in a tightly coupled process not directly linked to a form of energy other than chemiosmotic energy."" [GOC:mtg_transport, ISBN:0815340729, PMID:10839820]"	97	107	6	22878	0.056074766355140186	0.061855670103092786	query_1	['GO:0015291']	4hr_60S_down	3.156240709273591
GO:MF	GO:0050997	quaternary ammonium group binding	0.0008040369446010722	True	"""Binding to a quaternary ammonium group, including glycine betaine, choline, carnitine and proline. A quaternary ammonium group is any compound that can be regarded as derived from ammonium hydroxide or an ammonium salt by replacement of all four hydrogen atoms of the NH4+ ion by organic groups."" [GOC:ai]"	12	107	3	22878	0.028037383177570093	0.25	query_1	['GO:0036094']	4hr_60S_down	3.094723995445883
GO:MF	GO:0043167	ion binding	0.0008040369446010722	True	"""Binding to an ion, a charged atoms or groups of atoms."" [GOC:jl]"	6685	107	52	22878	0.48598130841121495	0.007778608825729245	query_1	['GO:0036094']	4hr_60S_down	3.094723995445883
GO:MF	GO:0036094	small molecule binding	0.0008040369446010722	True	"""Binding to a small molecule, any low molecular weight, monomeric, non-encoded molecule."" [GOC:curators, GOC:pde, GOC:pm]"	6804	107	53	22878	0.4953271028037383	0.007789535567313345	query_1	['GO:0005488']	4hr_60S_down	3.094723995445883
GO:MF	GO:0005402	carbohydrate:monoatomic cation symporter activity	0.0008040369446010722	True	"""Enables the transfer of a solute or solutes from one side of a membrane to the other according to the reaction: sugar(out) + cation(out) = sugar(in) + cation(in)."" [GOC:ai]"	12	107	3	22878	0.028037383177570093	0.25	query_1	['GO:0015144', 'GO:0015294']	4hr_60S_down	3.094723995445883
GO:MF	GO:0005351	carbohydrate:proton symporter activity	0.0008040369446010722	True	"""Enables the transfer of a solute or solutes from one side of a membrane to the other according to the reaction: carbohydrate(out) + H+(out) = carbohydrate(in) + H+(in)."" [TC:2.A.1.1]"	12	107	3	22878	0.028037383177570093	0.25	query_1	['GO:0005402', 'GO:0015295']	4hr_60S_down	3.094723995445883
GO:MF	GO:0019842	vitamin binding	0.0013134259968073769	True	"""Binding to a vitamin, one of a number of unrelated organic substances that occur in many foods in small amounts and that are necessary in trace amounts for the normal metabolic functioning of the body."" [GOC:ai]"	133	107	6	22878	0.056074766355140186	0.045112781954887216	query_1	['GO:0036094']	4hr_60S_down	2.8815943919175773
GO:MF	GO:1901265	nucleoside phosphate binding	0.0027344344000584772	True	"""Binding to nucleoside phosphate."" [GOC:TermGenie]"	3179	107	30	22878	0.2803738317757009	0.009436929852154765	query_1	['GO:0005488']	4hr_60S_down	2.5631324910256206
GO:MF	GO:0000166	nucleotide binding	0.0027344344000584772	True	"""Binding to a nucleotide, any compound consisting of a nucleoside that is esterified with (ortho)phosphate or an oligophosphate at any hydroxyl group on the ribose or deoxyribose."" [GOC:mah, ISBN:0198547684]"	3173	107	30	22878	0.2803738317757009	0.009454774661203908	query_1	['GO:1901265', 'GO:1901363']	4hr_60S_down	2.5631324910256206
GO:MF	GO:0015295	solute:proton symporter activity	0.0028068486406815744	True	"""Enables the transfer of a solute or solutes from one side of a membrane to the other according to the reaction: solute(out) + H+(out) = solute(in) + H+(in)."" [GOC:ai]"	20	107	3	22878	0.028037383177570093	0.15	query_1	['GO:0015078', 'GO:0015294']	4hr_60S_down	2.5517810060649238
GO:MF	GO:0004737	pyruvate decarboxylase activity	0.0031476659844053225	True	"""Catalysis of the reaction: a 2-oxo acid = an aldehyde + CO2."" [EC:4.1.1.1]"	4	107	2	22878	0.018691588785046728	0.5	query_1	['GO:0016831']	4hr_60S_down	2.5020113591674744
GO:MF	GO:0015294	solute:monoatomic cation symporter activity	0.004260539283072345	True	"""Enables the transfer of a solute or solutes from one side of a membrane to the other according to the reaction: solute(out) + cation(out) = solute(in) + cation(in)."" [GOC:ai]"	24	107	3	22878	0.028037383177570093	0.125	query_1	['GO:0008324', 'GO:0015293']	4hr_60S_down	2.3705354260523714
GO:MF	GO:1901681	sulfur compound binding	0.00785040253442409	True	"""Binding to a sulfur compound."" [GOC:pr, GOC:TermGenie]"	30	107	3	22878	0.028037383177570093	0.1	query_1	['GO:0005488']	4hr_60S_down	2.1051080739557517
GO:MF	GO:0035639	purine ribonucleoside triphosphate binding	0.011265027339914104	True	"""Binding to a purine ribonucleoside triphosphate, a compound consisting of a purine base linked to a ribose sugar esterified with triphosphate on the sugar."" [GOC:BHF, GOC:ebc, ISBN:0198506732]"	2722	107	25	22878	0.2336448598130841	0.009184423218221896	query_1	['GO:0043168', 'GO:1901265', 'GO:1901363']	4hr_60S_down	1.948267749918009
GO:MF	GO:0003824	catalytic activity	0.011265027339914104	True	"""Catalysis of a biochemical reaction at physiological temperatures. In biologically catalyzed reactions, the reactants are known as substrates, and the catalysts are naturally occurring macromolecular substances known as enzymes. Enzymes possess specific binding sites for substrates, and are usually composed wholly or largely of protein, but RNA that has catalytic activity (ribozyme) is often also regarded as enzymatic."" [GOC:vw, ISBN:0198506732]"	9606	107	62	22878	0.5794392523364486	0.0064542993962107015	query_1	['GO:0003674']	4hr_60S_down	1.948267749918009
GO:MF	GO:0032553	ribonucleotide binding	0.011265027339914104	True	"""Binding to a ribonucleotide, any compound consisting of a ribonucleoside that is esterified with (ortho)phosphate or an oligophosphate at any hydroxyl group on the ribose moiety."" [GOC:mah]"	2865	107	26	22878	0.24299065420560748	0.009075043630017453	query_1	['GO:0000166', 'GO:0097367']	4hr_60S_down	1.948267749918009
GO:MF	GO:0005524	ATP binding	0.011265027339914104	True	"""Binding to ATP, adenosine 5'-triphosphate, a universally important coenzyme and enzyme regulator."" [ISBN:0198506732]"	2409	107	23	22878	0.21495327102803738	0.009547530095475302	query_1	['GO:0032559', 'GO:0035639']	4hr_60S_down	1.948267749918009
GO:MF	GO:0016782	transferase activity, transferring sulphur-containing groups	0.01154525974912908	True	"""Catalysis of the transfer of a sulfur-containing group from one compound (donor) to another (acceptor)."" [EC:2.8.-.-]"	38	107	3	22878	0.028037383177570093	0.07894736842105263	query_1	['GO:0016740']	4hr_60S_down	1.937596291733861
GO:MF	GO:0097367	carbohydrate derivative binding	0.01154525974912908	True	"""Binding to a carbohydrate derivative."" [GOC:pr]"	2907	107	26	22878	0.24299065420560748	0.008943928448572412	query_1	['GO:0005488']	4hr_60S_down	1.937596291733861
GO:MF	GO:0017076	purine nucleotide binding	0.014917042791243932	True	"""Binding to a purine nucleotide, a compound consisting of a purine nucleoside esterified with (ortho)phosphate."" [GOC:ai]"	2971	107	26	22878	0.24299065420560748	0.008751262201279031	query_1	['GO:0000166']	4hr_60S_down	1.8263172644463446
GO:MF	GO:0030554	adenyl nucleotide binding	0.014917042791243932	True	"""Binding to an adenyl nucleotide, an adenosine esterified with (ortho)phosphate."" [ISBN:0198506732]"	2651	107	24	22878	0.22429906542056074	0.009053187476423991	query_1	['GO:0017076']	4hr_60S_down	1.8263172644463446
GO:MF	GO:0016773	phosphotransferase activity, alcohol group as acceptor	0.015947168933922427	True	"""Catalysis of the transfer of a phosphorus-containing group from one compound (donor) to an alcohol group (acceptor)."" [EC:2.7.1.-]"	1324	107	15	22878	0.14018691588785046	0.011329305135951661	query_1	['GO:0016772']	4hr_60S_down	1.797316405114989
GO:MF	GO:0032555	purine ribonucleotide binding	0.015947168933922427	True	"""Binding to a purine ribonucleotide, any compound consisting of a purine ribonucleoside that is esterified with (ortho)phosphate or an oligophosphate at any hydroxyl group on the ribose moiety."" [GOC:mah]"	2841	107	25	22878	0.2336448598130841	0.008799718409010912	query_1	['GO:0017076', 'GO:0032553']	4hr_60S_down	1.797316405114989
GO:MF	GO:0032559	adenyl ribonucleotide binding	0.015947168933922427	True	"""Binding to an adenyl ribonucleotide, any compound consisting of adenosine esterified with (ortho)phosphate or an oligophosphate at any hydroxyl group on the ribose moiety."" [GOC:mah]"	2521	107	23	22878	0.21495327102803738	0.009123363744545815	query_1	['GO:0030554', 'GO:0032555']	4hr_60S_down	1.797316405114989
GO:MF	GO:0016301	kinase activity	0.019507397803058962	True	"""Catalysis of the transfer of a phosphate group, usually from ATP, to a substrate molecule."" [ISBN:0198506732]"	1499	107	16	22878	0.14953271028037382	0.01067378252168112	query_1	['GO:0016772']	4hr_60S_down	1.7098006596236957
GO:MF	GO:0015291	secondary active transmembrane transporter activity	0.02485586923554713	True	"""Enables the transfer of a solute from one side of a membrane to the other, up its concentration gradient. The transporter binds the solute and undergoes a series of conformational changes. Transport works equally well in either direction and is driven by a chemiosmotic source of energy, not direct ATP coupling. Secondary active transporters include symporters and antiporters."" [GOC:mtg_transport, ISBN:0198506732, ISBN:0815340729, PMID:10839820]"	283	107	6	22878	0.056074766355140186	0.02120141342756184	query_1	['GO:0022804']	4hr_60S_down	1.604571044530588
GO:MF	GO:0016783	sulfurtransferase activity	0.02485586923554713	True	"""Catalysis of the transfer of sulfur atoms from one compound (donor) to another (acceptor)."" [EC:2.8.1.-, GOC:ai]"	15	107	2	22878	0.018691588785046728	0.13333333333333333	query_1	['GO:0016782']	4hr_60S_down	1.604571044530588
GO:MF	GO:0016772	transferase activity, transferring phosphorus-containing groups	0.029842658655248322	True	"""Catalysis of the transfer of a phosphorus-containing group from one compound (donor) to another (acceptor)."" [GOC:jl, ISBN:0198506732]"	1729	107	17	22878	0.1588785046728972	0.009832272990167727	query_1	['GO:0016740']	4hr_60S_down	1.5251624885764057
GO:MF	GO:0022804	active transmembrane transporter activity	0.031897018970188956	True	"""Enables the transfer of a specific substance or related group of substances from one side of a membrane to the other, up the solute's concentration gradient. The transporter binds the solute and undergoes a series of conformational changes. Transport works equally well in either direction."" [GOC:mtg_transport, ISBN:0815340729]"	527	107	8	22878	0.07476635514018691	0.015180265654648957	query_1	['GO:0022857']	4hr_60S_down	1.4962499033156358
GO:MF	GO:0005488	binding	0.031897018970188956	True	"""The selective, non-covalent, often stoichiometric, interaction of a molecule with one or more specific sites on another molecule."" [GOC:ceb, GOC:mah, ISBN:0198506732]"	14966	107	83	22878	0.7757009345794392	0.005545904049178137	query_1	['GO:0003674']	4hr_60S_down	1.4962499033156358
GO:MF	GO:0010294	abscisic acid glucosyltransferase activity	0.031897018970188956	True	"""Catalysis of the reaction: (+)-abscisate + UDP-D-glucose = abscisic acid glucose ester + UDP."" [DOI:10.1016/j.tetasy.2004.11.062]"	1	107	1	22878	0.009345794392523364	1.0	query_1	['GO:0035251']	4hr_60S_down	1.4962499033156358
GO:MF	GO:0015144	carbohydrate transmembrane transporter activity	0.031897018970188956	True	"""Enables the transfer of carbohydrate from one side of a membrane to the other."" [GOC:jl, GOC:mtg_transport, ISBN:0815340729]"	70	107	3	22878	0.028037383177570093	0.04285714285714286	query_1	['GO:0022857']	4hr_60S_down	1.4962499033156358
GO:MF	GO:0004794	threonine deaminase activity	0.031897018970188956	True	"""Catalysis of the reaction: L-threonine = 2-oxobutanoate + NH4."" [EC:4.3.1.19]"	1	107	1	22878	0.009345794392523364	1.0	query_1	['GO:0016841']	4hr_60S_down	1.4962499033156358
GO:MF	GO:0016040	glutamate synthase (NADH) activity	0.031897018970188956	True	"""Catalysis of the reaction: 2 L-glutamate + NAD+ = 2-oxoglutarate + L-glutamine + H+ + NADH."" [EC:1.4.1.14, RHEA:13753]"	1	107	1	22878	0.009345794392523364	1.0	query_1	['GO:0015930']	4hr_60S_down	1.4962499033156358
GO:MF	GO:0016840	carbon-nitrogen lyase activity	0.031897018970188956	True	"""Catalysis of the release of ammonia or one of its derivatives, with the formation of a double bond or ring. Enzymes with this activity may catalyze the actual elimination of the ammonia, amine or amide, e.g. CH-CH(-NH-R) = C=CH- + NH2-R. Others, however, catalyze elimination of another component, e.g. water, which is followed by spontaneous reactions that lead to breakage of the C-N bond, e.g. L-serine ammonia-lyase (EC:4.3.1.17), so that the overall reaction is C(-OH)-CH(-NH2) = CH2-CO- + NH3, i.e. an elimination with rearrangement. The sub-subclasses of EC:4.3 are the ammonia-lyases (EC:4.3.1), lyases acting on amides, amidines, etc. (EC:4.3.2), the amine-lyases (EC:4.3.3), and other carbon-nitrogen lyases (EC:4.3.99)."" [EC:4.3.-.-]"	19	107	2	22878	0.018691588785046728	0.10526315789473684	query_1	['GO:0016829']	4hr_60S_down	1.4962499033156358
GO:MF	GO:0080131	hydroxyjasmonate sulfotransferase activity	0.031897018970188956	True	"""Catalysis of the reaction: a hydroxyjasmonate + 3'-phosphoadenosine-5'-phosphosulfate = a hydroxyjasmonate sulfate + adenosine-3',5'-diphosphate."" [EC:2.8.2.39, PMID:12637544]"	1	107	1	22878	0.009345794392523364	1.0	query_1	['GO:0008146']	4hr_60S_down	1.4962499033156358
GO:MF	GO:0080096	phosphatidate-sterol O-acyltransferase activity	0.031897018970188956	True	"""Catalysis of the reaction: a phosphatidate + a sterol = a sterol ester + a lysophosphatidate."" [PMID:16020547]"	1	107	1	22878	0.009345794392523364	1.0	query_1	['GO:0008374']	4hr_60S_down	1.4962499033156358
GO:MF	GO:0080095	phosphatidylethanolamine-sterol O-acyltransferase activity	0.031897018970188956	True	"""Catalysis of the reaction: a phosphatidylethanolamine + a sterol = a sterol ester + a lysophosphatidylethanolamine."" [PMID:16020547]"	1	107	1	22878	0.009345794392523364	1.0	query_1	['GO:0008374']	4hr_60S_down	1.4962499033156358
GO:MF	GO:0055056	D-glucose transmembrane transporter activity	0.031897018970188956	True	"""Enables the transfer of the D-enantiomer of the hexose monosaccharide glucose from one side of a membrane to the other."" [GOC:jid, GOC:jsg, GOC:mah]"	1	107	1	22878	0.009345794392523364	1.0	query_1	['GO:0015149']	4hr_60S_down	1.4962499033156358
GO:MF	GO:0004607	phosphatidylcholine-sterol O-acyltransferase activity	0.031897018970188956	True	"""Catalysis of the reaction: phosphatidylcholine + a sterol = a sterol ester + 1-acylglycerophosphocholine."" [EC:2.3.1.43]"	1	107	1	22878	0.009345794392523364	1.0	query_1	['GO:0008374']	4hr_60S_down	1.4962499033156358
GO:MF	GO:0106310	protein serine kinase activity	0.031897018970188956	True	"""Catalysis of the reactions: ATP + protein serine = ADP + protein serine phosphate."" [RHEA:17989]"	638	107	9	22878	0.08411214953271028	0.014106583072100314	query_1	['GO:0004672']	4hr_60S_down	1.4962499033156358
GO:MF	GO:0005358	high-affinity D-glucose:proton symporter activity	0.031897018970188956	True	"""Enables the transfer of a solute or solutes from one side of a membrane to the other according to the reaction: glucose + H+ = glucose + H+. This activity is constitutive and therefore always present, regardless of demand. Symporter activity enables the active transport of a solute across a membrane by a mechanism whereby two or more species are transported together in the same direction in a tightly coupled process not directly linked to a form of energy other than chemiosmotic energy. In high-affinity transport the transporter is able to bind the solute even if it is only present at very low concentrations."" [GOC:mtg_transport]"	1	107	1	22878	0.009345794392523364	1.0	query_1	['GO:0005356']	4hr_60S_down	1.4962499033156358
GO:MF	GO:0004747	ribokinase activity	0.031897018970188956	True	"""Catalysis of the reaction: ATP + D-ribose = ADP + D-ribose 5-phosphate."" [EC:2.7.1.15]"	1	107	1	22878	0.009345794392523364	1.0	query_1	['GO:0016773', 'GO:0019200']	4hr_60S_down	1.4962499033156358
GO:MF	GO:0044877	protein-containing complex binding	0.031897018970188956	True	"""Binding to a macromolecular complex."" [GOC:jl]"	128	107	4	22878	0.037383177570093455	0.03125	query_1	['GO:0005488']	4hr_60S_down	1.4962499033156358
GO:MF	GO:0036033	mediator complex binding	0.031897018970188956	True	"""Binding to a mediator complex. The mediator complex is a protein complex that interacts with the carboxy-terminal domain of the largest subunit of RNA polymerase II and plays an active role in transducing the signal from a transcription factor to the transcriptional machinery. The Saccharomyces complex contains several identifiable subcomplexes: a head domain comprising Srb2, -4, and -5, Med6, -8, and -11, and Rox3 proteins; a middle domain comprising Med1, -4, and -7, Nut1 and -2, Cse2, Rgr1, Soh1, and Srb7 proteins; a tail consisting of Gal11p, Med2p, Pgd1p, and Sin4p; and a regulatory subcomplex comprising Ssn2, -3, and -8, and Srb8 proteins. Metazoan mediator complexes have similar modular structures and include homologs of yeast Srb and Med proteins."" [GOC:yaf, PMID:18391015]"	1	107	1	22878	0.009345794392523364	1.0	query_1	['GO:0044877']	4hr_60S_down	1.4962499033156358
GO:MF	GO:0005356	D-glucose:proton symporter activity	0.031897018970188956	True	"""Enables the transfer of a solute or solutes from one side of a membrane to the other according to the reaction: D-glucose + H+ = D-glucose + H+. Symporter activity enables the active transport of a solute across a membrane by a mechanism whereby two or more species are transported together in the same direction in a tightly coupled process not directly linked to a form of energy other than chemiosmotic energy."" [GOC:mtg_transport]"	1	107	1	22878	0.009345794392523364	1.0	query_1	['GO:0009679', 'GO:0055056']	4hr_60S_down	1.4962499033156358
GO:MF	GO:0004674	protein serine/threonine kinase activity	0.031897018970188956	True	"""Catalysis of the reactions: ATP + protein serine = ADP + protein serine phosphate, and ATP + protein threonine = ADP + protein threonine phosphate."" [EC:2.7.11.-, GOC:bf, PMID:2956925]"	906	107	11	22878	0.102803738317757	0.012141280353200883	query_1	['GO:0004672']	4hr_60S_down	1.4962499033156358
GO:MF	GO:0016831	carboxy-lyase activity	0.036501159784395686	True	"""Catalysis of the nonhydrolytic addition or removal of a carboxyl group to or from a compound."" [GOC:curators]"	76	107	3	22878	0.028037383177570093	0.039473684210526314	query_1	['GO:0016830']	4hr_60S_down	1.4376933360925366
GO:MF	GO:0005506	iron ion binding	0.041333593506062194	True	"""Binding to an iron (Fe) ion."" [GOC:ai]"	354	107	6	22878	0.056074766355140186	0.01694915254237288	query_1	['GO:0046914']	4hr_60S_down	1.3836968358987611
GO:MF	GO:0050660	flavin adenine dinucleotide binding	0.041333593506062194	True	"""Binding to FAD, flavin-adenine dinucleotide, the coenzyme or the prosthetic group of various flavoprotein oxidoreductase enzymes, in either the oxidized form, FAD, or the reduced form, FADH2."" [GOC:ai, GOC:imk, ISBN:0198506732]"	158	107	4	22878	0.037383177570093455	0.02531645569620253	query_1	['GO:0000166', 'GO:0043168']	4hr_60S_down	1.3836968358987611
GO:MF	GO:0016638	oxidoreductase activity, acting on the CH-NH2 group of donors	0.041333593506062194	True	"""Catalysis of an oxidation-reduction (redox) reaction in which a CH-NH2 group acts as a hydrogen or electron donor and reduces a hydrogen or electron acceptor."" [EC:1.4.-.-, GOC:ai]"	26	107	2	22878	0.018691588785046728	0.07692307692307693	query_1	['GO:0016491']	4hr_60S_down	1.3836968358987611
GO:MF	GO:0046914	transition metal ion binding	0.04235720289520277	True	"""Binding to a transition metal ions; a transition metal is an element whose atom has an incomplete d-subshell of extranuclear electrons, or which gives rise to a cation or cations with an incomplete d-subshell. Transition metals often have more than one valency state. Biologically relevant transition metals include vanadium, manganese, iron, copper, cobalt, nickel, molybdenum and silver."" [ISBN:0198506732]"	1282	107	13	22878	0.12149532710280374	0.01014040561622465	query_1	['GO:0046872']	4hr_60S_down	1.373072726734692
GO:MF	GO:0016740	transferase activity	0.045843018676864446	True	"""Catalysis of the transfer of a group, e.g. a methyl group, glycosyl group, acyl group, phosphorus-containing, or other groups, from one compound (generally regarded as the donor) to another compound (generally regarded as the acceptor). Transferase is the systematic name for any enzyme of EC class 2."" [EC:2.-.-.-]"	3963	107	29	22878	0.27102803738317754	0.007317688619732526	query_1	['GO:0003824']	4hr_60S_down	1.3387267926213675
GO:MF	GO:0004672	protein kinase activity	0.046120466602149114	True	"""Catalysis of the phosphorylation of an amino acid residue in a protein, usually according to the reaction: a protein + ATP = a phosphoprotein + ADP."" [PMID:25399640]"	1170	107	12	22878	0.11214953271028037	0.010256410256410256	query_1	['GO:0016301', 'GO:0016773', 'GO:0140096']	4hr_60S_down	1.3361063075847641
GO:MF	GO:0004321	fatty-acyl-CoA synthase activity	0.046120466602149114	True	"""Catalysis of the reaction: acetyl-CoA + n malonyl-CoA + 2n NADH + 2n NADPH + 4n H+ = a long-chain acyl-CoA + n CoA + n CO2 + 2n NAD+ + 2n NADP+."" [EC:2.3.1.86]"	2	107	1	22878	0.009345794392523364	0.5	query_1	['GO:0016408']	4hr_60S_down	1.3361063075847641
GO:MF	GO:0004591	oxoglutarate dehydrogenase (succinyl-transferring) activity	0.046120466602149114	True	"""Catalysis of the reaction: 2-oxoglutarate + lipoamide + H+ = S-succinyldihydrolipoamide + CO2."" [EC:1.2.4.2]"	2	107	1	22878	0.009345794392523364	0.5	query_1	['GO:0016624']	4hr_60S_down	1.3361063075847641
GO:MF	GO:0022857	transmembrane transporter activity	0.046120466602149114	True	"""Enables the transfer of a substance, usually a specific substance or a group of related substances, from one side of a membrane to the other."" [GOC:jid, GOC:mtg_transport, ISBN:0815340729]"	1157	107	12	22878	0.11214953271028037	0.010371650821089023	query_1	['GO:0005215']	4hr_60S_down	1.3361063075847641
GO:MF	GO:0016992	lipoate synthase activity	0.046120466602149114	True	"""Catalysis of the reaction: protein N6-(octanoyl)lysine + 2 sulfur + 2 S-adenosyl-L-methionine = protein N6-(lipoyl)lysine + 2 L-methionine + 2 5'-deoxyadenosyl."" [EC:2.8.1.8, PMID:18307109]"	2	107	1	22878	0.009345794392523364	0.5	query_1	['GO:0016783']	4hr_60S_down	1.3361063075847641
GO:MF	GO:0043546	molybdopterin cofactor binding	0.046120466602149114	True	"""Binding to a molybdopterin cofactor (Moco), essential for the catalytic activity of some enzymes, e.g. sulfite oxidase, xanthine dehydrogenase, and aldehyde oxidase. The cofactor consists of a mononuclear molybdenum (Mo-molybdopterin) or tungsten ion (W-molybdopterin) coordinated by one or two molybdopterin ligands."" [ISSN:09498257]"	2	107	1	22878	0.009345794392523364	0.5	query_1	['GO:0005488']	4hr_60S_down	1.3361063075847641
GO:MF	GO:0009703	nitrate reductase (NADH) activity	0.046120466602149114	True	"""Catalysis of the reaction: nitrite + NAD+ + H2O = nitrate + NADH + H+."" [RHEA:17913]"	2	107	1	22878	0.009345794392523364	0.5	query_1	['GO:0050463']	4hr_60S_down	1.3361063075847641
GO:MF	GO:0009679	hexose:proton symporter activity	0.046120466602149114	True	"""Enables the transfer of a solute or solutes from one side of a membrane to the other according to the reaction: hexose(out) + H+(out) = hexose(in) + H+(in)."" [TC:2.A.1.-.-]"	2	107	1	22878	0.009345794392523364	0.5	query_1	['GO:0005351', 'GO:0015149']	4hr_60S_down	1.3361063075847641
GO:MF	GO:0005542	folic acid binding	0.046120466602149114	True	"""Binding to folic acid, pteroylglutamic acid. Folic acid is widely distributed as a member of the vitamin B complex and is essential for the synthesis of purine and pyrimidines."" [GOC:jl, ISBN:0198506732]"	2	107	1	22878	0.009345794392523364	0.5	query_1	['GO:0019842', 'GO:0031406', 'GO:0033218', 'GO:0072341', 'GO:1901363']	4hr_60S_down	1.3361063075847641
GO:MF	GO:0061929	gamma-glutamylaminecyclotransferase activity	0.046120466602149114	True	"""Catalysis of the reaction: epsilon-(L-gamma-glutamyl)-L-lysine = L-lysine + 5-oxo-L-proline."" [PMID:20110353, PMID:6107907]"	2	107	1	22878	0.009345794392523364	0.5	query_1	['GO:0016842']	4hr_60S_down	1.3361063075847641
GO:MF	GO:0050463	nitrate reductase [NAD(P)H] activity	0.046120466602149114	True	"""Catalysis of the reaction: nitrite + NAD(P)+ + H2O = nitrate + NAD(P)H + H+."" [EC:1.7.1.2]"	2	107	1	22878	0.009345794392523364	0.5	query_1	['GO:0008940', 'GO:0046857']	4hr_60S_down	1.3361063075847641
GO:MF	GO:0005215	transporter activity	0.046120466602149114	True	"""Enables the directed movement of substances (such as macromolecules, small molecules, ions) into, out of or within a cell, accross or in between cells."" [GOC:ai, GOC:dgf]"	1183	107	12	22878	0.11214953271028037	0.01014370245139476	query_1	['GO:0003674']	4hr_60S_down	1.3361063075847641
GO:MF	GO:0050464	nitrate reductase (NADPH) activity	0.046120466602149114	True	"""Catalysis of the reaction: nitrite + NADP+ + H2O = nitrate + NADPH + H+."" [RHEA:19061]"	2	107	1	22878	0.009345794392523364	0.5	query_1	['GO:0050463']	4hr_60S_down	1.3361063075847641
GO:MF	GO:0042277	peptide binding	0.047784446583527304	True	"""Binding to a peptide, an organic compound comprising two or more amino acids linked by peptide bonds."" [GOC:jl]"	32	107	2	22878	0.018691588785046728	0.0625	query_1	['GO:0005488']	4hr_60S_down	1.3207134394158624
GO:MF	GO:0015171	amino acid transmembrane transporter activity	0.04999904765716156	True	"""Enables the transfer of amino acids from one side of a membrane to the other. Amino acids are organic molecules that contain an amino group and a carboxyl group."" [GOC:ai, GOC:mtg_transport, ISBN:0815340729]"	33	107	2	22878	0.018691588785046728	0.06060606060606061	query_1	['GO:0022857']	4hr_60S_down	1.3010382676875518
GO:MF	GO:0003824	catalytic activity	1.1226702709496449e-125	True	"""Catalysis of a biochemical reaction at physiological temperatures. In biologically catalyzed reactions, the reactants are known as substrates, and the catalysts are naturally occurring macromolecular substances known as enzymes. Enzymes possess specific binding sites for substrates, and are usually composed wholly or largely of protein, but RNA that has catalytic activity (ribozyme) is often also regarded as enzymatic."" [GOC:vw, ISBN:0198506732]"	9606	1846	1268	22878	0.6868905742145178	0.13200083281282532	query_1	['GO:0003674']	16hr_60S_down	124.94974777760669
GO:MF	GO:0016491	oxidoreductase activity	3.682487853293192e-46	True	"""Catalysis of an oxidation-reduction (redox) reaction, a reversible chemical reaction in which the oxidation state of an atom or atoms within a molecule is altered. One substrate acts as a hydrogen or electron donor and becomes oxidized, while the other acts as hydrogen or electron acceptor and becomes reduced."" [EC:1.-.-.-]"	1475	1846	290	22878	0.1570964247020585	0.19661016949152543	query_1	['GO:0003824']	16hr_60S_down	45.43385867700575
GO:MF	GO:0036094	small molecule binding	1.5385882608365748e-38	True	"""Binding to a small molecule, any low molecular weight, monomeric, non-encoded molecule."" [GOC:curators, GOC:pde, GOC:pm]"	6804	1846	810	22878	0.4387865655471289	0.11904761904761904	query_1	['GO:0005488']	16hr_60S_down	37.81287758547772
GO:MF	GO:1901363	heterocyclic compound binding	5.571744669971536e-37	True	"""Binding to heterocyclic compound."" [GOC:TermGenie]"	3307	1846	472	22878	0.25568797399783316	0.14272754762624734	query_1	['GO:0036094']	16hr_60S_down	36.254008793713105
GO:MF	GO:0043168	anion binding	4.9725361336319716e-33	True	"""Binding to an anion, a charged atom or group of atoms with a net negative charge."" [GOC:jl]"	3268	1846	456	22878	0.24702058504875407	0.13953488372093023	query_1	['GO:0043167']	16hr_60S_down	32.303422052330234
GO:MF	GO:0043167	ion binding	1.6172759559213e-32	True	"""Binding to an ion, a charged atoms or groups of atoms."" [GOC:jl]"	6685	1846	777	22878	0.4209100758396533	0.1162303664921466	query_1	['GO:0036094']	16hr_60S_down	31.79121587006972
GO:MF	GO:0005507	copper ion binding	1.711083977341641e-30	True	"""Binding to a copper (Cu) ion."" [GOC:ai]"	192	1846	75	22878	0.040628385698808236	0.390625	query_1	['GO:0046914']	16hr_60S_down	29.766728675437804
